,informant,start,end,filename,corpus,text,gender,age
Sib_12-f_56.17_59.96,Sib_12-f,56.17,59.96,./trimmed/Sib_12-f_56.17_59.96.wav,standart,"∙∙ и ос-собым ∙∙ спросом пользовались квадратные фантики,",f,55
Sib_12-f_59.96_61.24,Sib_12-f,59.96,61.24,./trimmed/Sib_12-f_59.96_61.24.wav,standart,их <НРЗБ> взять было негде!,f,55
Sib_12-f_61.24_62.46,Sib_12-f,61.24,62.46,./trimmed/Sib_12-f_61.24_62.46.wav,standart,"∙∙∙ И вот,",f,55
Sib_12-f_62.46_63.97,Sib_12-f,62.46,63.97,./trimmed/Sib_12-f_62.46_63.97.wav,standart,"мы когда поехали в Москву,",f,55
Sib_12-f_63.97_65.37,Sib_12-f,63.97,65.37,./trimmed/Sib_12-f_63.97_65.37.wav,standart,"это было основная задача,",f,55
Sib_12-f_65.37_66.37,Sib_12-f,65.37,66.37,./trimmed/Sib_12-f_65.37_66.37.wav,standart,собирать фантики.,f,55
Sib_12-f_66.37_67.84,Sib_12-f,66.37,67.84,./trimmed/Sib_12-f_66.37_67.84.wav,standart,"∙∙ Мать очевидно знала,",f,55
Sib_12-f_67.84_69.0,Sib_12-f,67.84,69.0,./trimmed/Sib_12-f_67.84_69.0.wav,standart,"что мы можем это сделать,",f,55
Sib_12-f_69.0_69.95,Sib_12-f,69.0,69.95,./trimmed/Sib_12-f_69.0_69.95.wav,standart,"я плохо помню,",f,55
Sib_12-f_69.95_70.78,Sib_12-f,69.95,70.78,./trimmed/Sib_12-f_69.95_70.78.wav,standart,"∙∙ но помню,",f,55
Sib_12-f_70.78_72.13,Sib_12-f,70.78,72.13,./trimmed/Sib_12-f_70.78_72.13.wav,standart,"что она била нас по рукам,",f,55
Sib_12-f_72.13_73.09,Sib_12-f,72.13,73.09,./trimmed/Sib_12-f_72.13_73.09.wav,standart,и не разрешала ~,f,55
Sib_12-f_73.09_74.32,Sib_12-f,73.09,74.32,./trimmed/Sib_12-f_73.09_74.32.wav,standart,"∙∙∙ Она говорила,",f,55
Sib_12-f_74.32_74.74,Sib_12-f,74.32,74.74,./trimmed/Sib_12-f_74.32_74.74.wav,standart,"∙∙ «Во-от!,",f,55
Sib_12-f_74.74_75.7,Sib_12-f,74.74,75.7,./trimmed/Sib_12-f_74.74_75.7.wav,standart,∙∙ посмотри-ите¡!,f,55
Sib_12-f_75.7_76.78,Sib_12-f,75.7,76.78,./trimmed/Sib_12-f_75.7_76.78.wav,standart,"∙∙ Какие дома.»,",f,55
Sib_12-f_76.78_79.16,Sib_12-f,76.78,79.16,./trimmed/Sib_12-f_76.78_79.16.wav,standart,"но мы с Галечкой не смотрели ни на Кремль,",f,55
Sib_12-f_79.16_80.53,Sib_12-f,79.16,80.53,./trimmed/Sib_12-f_79.16_80.53.wav,standart,"∙∙ ни на какие дома,",f,55
Sib_12-f_80.53_82.51,Sib_12-f,80.53,82.51,./trimmed/Sib_12-f_80.53_82.51.wav,standart,"∙∙ мы смотрели себе под ноги,",f,55
Sib_12-f_82.51_84.96,Sib_12-f,82.51,84.96,./trimmed/Sib_12-f_82.51_84.96.wav,standart,∙∙ потому что нам надо было собирать фантики.,f,55
Sib_12-f_84.96_87.58,Sib_12-f,84.96,87.58,./trimmed/Sib_12-f_84.96_87.58.wav,standart,"∙∙∙ А у нас были вот такие длинные ∙∙∙ трусы,",f,55
Sib_12-f_87.58_89.24,Sib_12-f,87.58,89.24,./trimmed/Sib_12-f_87.58_89.24.wav,standart,"∙∙∙ раньше были,",f,55
Sib_12-f_89.24_90.12,Sib_12-f,89.24,90.12,./trimmed/Sib_12-f_89.24_90.12.wav,standart,"на резинках,",f,55
Sib_12-f_90.12_91.68,Sib_12-f,90.12,91.68,./trimmed/Sib_12-f_90.12_91.68.wav,standart,"∙∙ это было очень удобно,",f,55
Sib_12-f_91.68_93.38,Sib_12-f,91.68,93.38,./trimmed/Sib_12-f_91.68_93.38.wav,standart,"∙∙ мы тихонько наклонялись,",f,55
Sib_12-f_93.38_94.8,Sib_12-f,93.38,94.8,./trimmed/Sib_12-f_93.38_94.8.wav,standart,"подбирали какой-нибудь фантик,",f,55
Sib_12-f_94.8_97.52,Sib_12-f,94.8,97.52,./trimmed/Sib_12-f_94.8_97.52.wav,standart,"∙∙ и складывали его сюда под резинку в трусы!,",f,55
Sib_12-f_97.52_99.98,Sib_12-f,97.52,99.98,./trimmed/Sib_12-f_97.52_99.98.wav,standart,"а ве-ечером выта-аскивали это богатство,",f,55
Sib_12-f_99.98_101.13,Sib_12-f,99.98,101.13,./trimmed/Sib_12-f_99.98_101.13.wav,standart,∙∙ причём мы ходили —,f,55
Sib_12-f_101.13_102.44,Sib_12-f,101.13,102.44,./trimmed/Sib_12-f_101.13_102.44.wav,standart,"так нас родители водили,",f,55
Sib_12-f_102.44_103.1,Sib_12-f,102.44,103.1,./trimmed/Sib_12-f_102.44_103.1.wav,standart,— на экскурсию.,f,55
Sib_12-f_103.1_104.1,Sib_12-f,103.1,104.1,./trimmed/Sib_12-f_103.1_104.1.wav,standart,∙∙ По Москве.,f,55
Sib_12-f_104.1_105.15,Sib_12-f,104.1,105.15,./trimmed/Sib_12-f_104.1_105.15.wav,standart,"∙∙ Экскурсию,",f,55
Sib_12-f_105.15_106.39,Sib_12-f,105.15,106.39,./trimmed/Sib_12-f_105.15_106.39.wav,standart,"∙∙ и мы ничего не видели,",f,55
Sib_12-f_106.39_107.93,Sib_12-f,106.39,107.93,./trimmed/Sib_12-f_106.39_107.93.wav,standart,"потому что мы никуда не смотрели,",f,55
Sib_12-f_107.93_109.32,Sib_12-f,107.93,109.32,./trimmed/Sib_12-f_107.93_109.32.wav,standart,мы только смотрели под ноги.,f,55
Sib_12-f_109.32_111.96,Sib_12-f,109.32,111.96,./trimmed/Sib_12-f_109.32_111.96.wav,standart,"Но зато вечером ∙∙ у нас было такое торжество,",f,55
Sib_12-f_111.96_114.29,Sib_12-f,111.96,114.29,./trimmed/Sib_12-f_111.96_114.29.wav,standart,"когда мы эт= ∙∙ =ти фантики разглаживали,",f,55
Sib_12-f_114.29_115.46,Sib_12-f,114.29,115.46,./trimmed/Sib_12-f_114.29_115.46.wav,standart,"∙∙ и ∙∙ мечтали,",f,55
Sib_12-f_115.46_116.68,Sib_12-f,115.46,116.68,./trimmed/Sib_12-f_115.46_116.68.wav,standart,"как мы поменяемся,,,",f,55
Sib_12-f_116.68_117.36,Sib_12-f,116.68,117.36,./trimmed/Sib_12-f_116.68_117.36.wav,standart,"какими этими,",f,55
Sib_12-f_117.36_120.69,Sib_12-f,117.36,120.69,./trimmed/Sib_12-f_117.36_120.69.wav,standart,∙∙ и мы в свою деревню ∙∙ привезли очень много новых фантиков.,f,55
Sib_12-f_120.69_123.36,Sib_12-f,120.69,123.36,./trimmed/Sib_12-f_120.69_123.36.wav,standart,∙∙∙ Это как я видела Москву!,f,55
Sib_13-f_0.0_5.35,Sib_13-f,0.0,5.35,./trimmed/Sib_13-f_0.0_5.35.wav,standart,Родились мы с братом ∙∙ тысяча девятьсот <сороковому | сорокового> ‖ ∙∙ сорокового года.,f,68
Sib_13-f_5.35_8.8,Sib_13-f,5.35,8.8,./trimmed/Sib_13-f_5.35_8.8.wav,standart,"∙∙∙ Исполнилось нам ∙∙ по одному году,",f,68
Sib_13-f_8.8_12.25,Sib_13-f,8.8,12.25,./trimmed/Sib_13-f_8.8_12.25.wav,standart,∙∙∙ нашего отца забрали ∙∙ на фронт.,f,68
Sib_13-f_12.25_18.79,Sib_13-f,12.25,18.79,./trimmed/Sib_13-f_12.25_18.79.wav,standart,∙∙∙∙ И-и в тысяча девятьсот сорок втором году ∙∙ пришло извеще-ение:,f,68
Sib_13-f_18.79_20.37,Sib_13-f,18.79,20.37,./trimmed/Sib_13-f_18.79_20.37.wav,standart,∙∙ «Погиб без вести.»,f,68
Sib_13-f_20.37_24.17,Sib_13-f,20.37,24.17,./trimmed/Sib_13-f_20.37_24.17.wav,standart,"∙∙∙∙ И мама наша ∙∙ ещё беременна <осталась | оставалась>,",f,68
Sib_13-f_24.17_27.34,Sib_13-f,24.17,27.34,./trimmed/Sib_13-f_24.17_27.34.wav,standart,"∙∙∙ и-и ’’ родила ещё ма-альчика,",f,68
Sib_13-f_27.34_29.94,Sib_13-f,27.34,29.94,./trimmed/Sib_13-f_27.34_29.94.wav,standart,"∙∙∙ но он правда недолго прожи́л,",f,68
Sib_13-f_29.94_32.229,Sib_13-f,29.94,32.229,./trimmed/Sib_13-f_29.94_32.229.wav,standart,"∙∙ потому что-о ∙∙ ’’ мм холод,",f,68
Sib_13-f_32.229_33.18,Sib_13-f,32.229,33.18,./trimmed/Sib_13-f_32.229_33.18.wav,standart,∙∙ голод был.,f,68
Sib_13-f_33.18_34.99,Sib_13-f,33.18,34.99,./trimmed/Sib_13-f_33.18_34.99.wav,standart,"∙∙∙ И он у-умер,",f,68
Sib_13-f_34.99_36.32,Sib_13-f,34.99,36.32,./trimmed/Sib_13-f_34.99_36.32.wav,standart,∙∙∙ этот мальчик.,f,68
Sib_13-f_36.32_37.98,Sib_13-f,36.32,37.98,./trimmed/Sib_13-f_36.32_37.98.wav,standart,∙∙ Назвали его И= ’’ ‖ ∙∙ Ва-аня...,f,68
Sib_13-f_37.98_40.01,Sib_13-f,37.98,40.01,./trimmed/Sib_13-f_37.98_40.01.wav,standart,"∙∙∙∙ Ну-у,",f,68
Sib_13-f_40.01_44.96,Sib_13-f,40.01,44.96,./trimmed/Sib_13-f_40.01_44.96.wav,standart,"∙∙ жить мы стали ∙∙∙∙ ну конечно ’’ ∙∙∙ бедно,,,",f,68
Sib_13-f_44.96_46.22,Sib_13-f,44.96,46.22,./trimmed/Sib_13-f_44.96_46.22.wav,standart,"∙∙∙ голодно,",f,68
Sib_13-f_46.22_46.84,Sib_13-f,46.22,46.84,./trimmed/Sib_13-f_46.22_46.84.wav,standart,холодно...,f,68
Sib_13-f_46.84_50.07,Sib_13-f,46.84,50.07,./trimmed/Sib_13-f_46.84_50.07.wav,standart,"∙∙∙∙ <ǝЙ-ели | Ой ели> мы-ы,",f,68
Sib_13-f_50.07_50.95,Sib_13-f,50.07,50.95,./trimmed/Sib_13-f_50.07_50.95.wav,standart,"я помню,",f,68
Sib_13-f_50.95_52.08,Sib_13-f,50.95,52.08,./trimmed/Sib_13-f_50.95_52.08.wav,standart,∙∙∙ мам= ==,f,68
Sib_13-f_52.08_57.49,Sib_13-f,52.08,57.49,./trimmed/Sib_13-f_52.08_57.49.wav,standart,"∙∙ мама ’’ ∙∙∙ варила нам ∙∙∙∙ ’’’ крапиву,",f,68
Sib_13-f_57.49_58.96,Sib_13-f,57.49,58.96,./trimmed/Sib_13-f_57.49_58.96.wav,standart,"∙∙ сначала-а в воде,",f,68
Sib_13-f_58.96_60.47,Sib_13-f,58.96,60.47,./trimmed/Sib_13-f_58.96_60.47.wav,standart,"∙∙∙ потом воду сольёт,",f,68
Sib_13-f_60.47_62.17,Sib_13-f,60.47,62.17,./trimmed/Sib_13-f_60.47_62.17.wav,standart,"∙∙∙ ну молока туда,",f,68
Sib_13-f_62.17_63.91,Sib_13-f,62.17,63.91,./trimmed/Sib_13-f_62.17_63.91.wav,standart,∙∙∙ (Коровушка была у нас...),f,68
Sib_13-f_63.91_65.379,Sib_13-f,63.91,65.379,./trimmed/Sib_13-f_63.91_65.379.wav,standart,"∙∙∙∙ ну,",f,68
Sib_13-f_65.379_66.25,Sib_13-f,65.379,66.25,./trimmed/Sib_13-f_65.379_66.25.wav,standart,"ээ ∙∙ ели,",f,68
Sib_13-f_66.25_67.01,Sib_13-f,66.25,67.01,./trimmed/Sib_13-f_66.25_67.01.wav,standart,питались этим...,f,68
Sib_13-f_67.01_69.48,Sib_13-f,67.01,69.48,./trimmed/Sib_13-f_67.01_69.48.wav,standart,"∙∙∙ Подо= ‖ ’’ ∙∙ подорожник рвали,",f,68
Sib_13-f_69.48_70.99,Sib_13-f,69.48,70.99,./trimmed/Sib_13-f_69.48_70.99.wav,standart,подорожником питались...,f,68
Sib_13-f_70.99_73.99,Sib_13-f,70.99,73.99,./trimmed/Sib_13-f_70.99_73.99.wav,standart,∙∙∙∙ Жмыхом питались...,f,68
Sib_13-f_73.99_79.83,Sib_13-f,73.99,79.83,./trimmed/Sib_13-f_73.99_79.83.wav,standart,"∙∙∙∙ А зимой ∙∙∙ на поле ∙∙ замерзала-а ∙∙ картошка,",f,68
Sib_13-f_79.83_82.01,Sib_13-f,79.83,82.01,./trimmed/Sib_13-f_79.83_82.01.wav,standart,"∙∙∙ ’’ ∙∙ (Кучками замерзала,",f,68
Sib_13-f_82.01_83.13,Sib_13-f,82.01,83.13,./trimmed/Sib_13-f_82.01_83.13.wav,standart,"не успевали убирать,",f,68
Sib_13-f_83.13_85.29,Sib_13-f,83.13,85.29,./trimmed/Sib_13-f_83.13_85.29.wav,standart,"∙∙ ’’ ∙∙ ’’ выкопать выкопают,",f,68
Sib_13-f_85.29_87.62,Sib_13-f,85.29,87.62,./trimmed/Sib_13-f_85.29_87.62.wav,standart,а-а ээ убирать не ‖ нь= ‖ ’’ не успевали.,f,68
Sib_13-f_87.62_88.56,Sib_13-f,87.62,88.56,./trimmed/Sib_13-f_87.62_88.56.wav,standart,"Ну некому было,",f,68
Sib_13-f_88.56_90.09,Sib_13-f,88.56,90.09,./trimmed/Sib_13-f_88.56_90.09.wav,standart,дети да и ∙∙ женщины...),f,68
Sib_13-f_90.09_93.61,Sib_13-f,90.09,93.61,./trimmed/Sib_13-f_90.09_93.61.wav,standart,"∙∙∙∙ ну и-и ’’ <ну> ∙∙ я с мамой ходила,",f,68
Sib_13-f_93.61_95.68,Sib_13-f,93.61,95.68,./trimmed/Sib_13-f_93.61_95.68.wav,standart,"∙∙∙∙ за этой картошкой,",f,68
Sib_13-f_95.68_98.02,Sib_13-f,95.68,98.02,./trimmed/Sib_13-f_95.68_98.02.wav,standart,"мама вот кайлой долбила эту картошку,",f,68
Sib_13-f_98.02_101.14,Sib_13-f,98.02,101.14,./trimmed/Sib_13-f_98.02_101.14.wav,standart,"∙∙∙ ну и мы-ы её <ту | то> приносили домой,",f,68
Sib_13-f_101.14_107.91,Sib_13-f,101.14,107.91,./trimmed/Sib_13-f_101.14_107.91.wav,standart,"∙∙∙ и-и с этой кар= ‖ ээ картошки ∙∙∙∙ она с= ‖ делала лепё= ’’ ‖ лепёшки,",f,68
Sib_13-f_107.91_110.09,Sib_13-f,107.91,110.09,./trimmed/Sib_13-f_107.91_110.09.wav,standart,∙∙∙ стряпала лепёшки.,f,68
Sib_13-f_110.09_118.25,Sib_13-f,110.09,118.25,./trimmed/Sib_13-f_110.09_118.25.wav,standart,∙∙∙∙ Потом ∙∙∙∙ ’’ весной ∙∙∙∙ мы ∙∙ собирали коло-осья на поле...,f,68
Sib_13-f_118.25_123.72,Sib_13-f,118.25,123.72,./trimmed/Sib_13-f_118.25_123.72.wav,standart,"∙∙∙∙ Колосья-то мы ну насобираем,",f,68
Sib_13-f_123.72_127.8,Sib_13-f,123.72,127.8,./trimmed/Sib_13-f_123.72_127.8.wav,standart,"∙∙ и там ∙∙∙∙ ’’ что ээ ‖ ∙∙∙ что <сломим>,,,",f,68
Sib_13-f_127.8_129.5,Sib_13-f,127.8,129.5,./trimmed/Sib_13-f_127.8_129.5.wav,standart,что-о ∙∙∙ так...,f,68
Sib_13-f_129.5_131.77,Sib_13-f,129.5,131.77,./trimmed/Sib_13-f_129.5_131.77.wav,standart,∙∙∙∙ Так —,f,68
Sib_13-f_131.77_132.35,Sib_13-f,131.77,132.35,./trimmed/Sib_13-f_131.77_132.35.wav,standart,"я помню,",f,68
Sib_13-f_132.35_133.98,Sib_13-f,132.35,133.98,./trimmed/Sib_13-f_132.35_133.98.wav,standart,"— у нас печка была железная,",f,68
Sib_13-f_133.98_136.4,Sib_13-f,133.98,136.4,./trimmed/Sib_13-f_133.98_136.4.wav,standart,’’ жарили даже эту пшеницу на ‖ на плите.,f,68
Sib_13-f_136.4_139.25,Sib_13-f,136.4,139.25,./trimmed/Sib_13-f_136.4_139.25.wav,standart,"∙∙∙∙ Картошку кружочками жарили,",f,68
Sib_13-f_139.25_139.84,Sib_13-f,139.25,139.84,./trimmed/Sib_13-f_139.25_139.84.wav,standart,"∙∙ е-ели,",f,68
Sib_13-f_139.84_141.15,Sib_13-f,139.84,141.15,./trimmed/Sib_13-f_139.84_141.15.wav,standart,∙∙ вот этим питались...,f,68
Sib_13-f_141.15_144.67,Sib_13-f,141.15,144.67,./trimmed/Sib_13-f_141.15_144.67.wav,standart,"∙∙∙∙ Ну-у,",f,68
Sib_13-f_144.67_149.46,Sib_13-f,144.67,149.46,./trimmed/Sib_13-f_144.67_149.46.wav,standart,"∙∙ детство у нас конечно < | же >  всё ∙∙∙∙ голодное холодное было,",f,68
Sib_13-f_149.46_152.33,Sib_13-f,149.46,152.33,./trimmed/Sib_13-f_149.46_152.33.wav,standart,"∙∙∙∙ ну мы не видели детства’!,",f,68
Sib_13-f_152.33_153.72,Sib_13-f,152.33,153.72,./trimmed/Sib_13-f_152.33_153.72.wav,standart,не было у нас детства’!,f,68
Sib_13-f_153.72_161.11,Sib_13-f,153.72,161.11,./trimmed/Sib_13-f_153.72_161.11.wav,standart,"∙∙∙∙ Ну потом ∙∙∙∙ когда учиться пошли,",f,68
Sib_13-f_161.11_166.12,Sib_13-f,161.11,166.12,./trimmed/Sib_13-f_161.11_166.12.wav,standart,"∙∙∙∙ как-тоǝ ∙∙∙∙ ’’ сидишь на уроке,",f,68
Sib_13-f_166.12_168.91,Sib_13-f,166.12,168.91,./trimmed/Sib_13-f_166.12_168.91.wav,standart,∙∙ и-и ‖ ’’ и есть хочется!,f,68
Sib_14-f_0.0_2.86,Sib_14-f,0.0,2.86,./trimmed/Sib_14-f_0.0_2.86.wav,standart,>>этого года начался мой дачны-ый ∙∙ сезон.,f,69
Sib_14-f_2.86_3.82,Sib_14-f,2.86,3.82,./trimmed/Sib_14-f_2.86_3.82.wav,standart,"∙∙ Живу,",f,69
Sib_14-f_3.82_7.46,Sib_14-f,3.82,7.46,./trimmed/Sib_14-f_3.82_7.46.wav,standart,"∙∙∙∙ эээ ∙∙ с-собачка со мной,",f,69
Sib_14-f_7.46_8.029,Sib_14-f,7.46,8.029,./trimmed/Sib_14-f_7.46_8.029.wav,standart,"Макс,",f,69
Sib_14-f_8.029_9.68,Sib_14-f,8.029,9.68,./trimmed/Sib_14-f_8.029_9.68.wav,standart,"∙∙∙ и Пушо-ок,",f,69
Sib_14-f_9.68_10.39,Sib_14-f,9.68,10.39,./trimmed/Sib_14-f_9.68_10.39.wav,standart,∙∙ кот.,f,69
Sib_14-f_10.39_13.64,Sib_14-f,10.39,13.64,./trimmed/Sib_14-f_10.39_13.64.wav,standart,"∙∙∙∙ Выезжаю ре-едко,",f,69
Sib_14-f_13.64_14.63,Sib_14-f,13.64,14.63,./trimmed/Sib_14-f_13.64_14.63.wav,standart,"из-за Макса,",f,69
Sib_14-f_14.63_18.6,Sib_14-f,14.63,18.6,./trimmed/Sib_14-f_14.63_18.6.wav,standart,"∙∙∙ потому что-о ∙∙∙ за ним надо ухаживать,,,",f,69
Sib_14-f_18.6_20.15,Sib_14-f,18.6,20.15,./trimmed/Sib_14-f_18.6_20.15.wav,standart,"его-о ‖ выгуливать его,,,",f,69
Sib_14-f_20.15_22.24,Sib_14-f,20.15,22.24,./trimmed/Sib_14-f_20.15_22.24.wav,standart,∙∙∙ ко= ‖ ээ варить ему-у...,f,69
Sib_14-f_22.24_25.81,Sib_14-f,22.24,25.81,./trimmed/Sib_14-f_22.24_25.81.wav,standart,"∙∙∙∙ Живут со мной ∙∙ əсоседки,",f,69
Sib_14-f_25.81_26.64,Sib_14-f,25.81,26.64,./trimmed/Sib_14-f_25.81_26.64.wav,standart,когда могут.,f,69
Sib_14-f_26.64_27.41,Sib_14-f,26.64,27.41,./trimmed/Sib_14-f_26.64_27.41.wav,standart,Ночуют.,f,69
Sib_14-f_27.41_29.64,Sib_14-f,27.41,29.64,./trimmed/Sib_14-f_27.41_29.64.wav,standart,∙∙∙∙ эээ Света —,f,69
Sib_14-f_29.64_30.48,Sib_14-f,29.64,30.48,./trimmed/Sib_14-f_29.64_30.48.wav,standart,"соседка,",f,69
Sib_14-f_30.48_31.42,Sib_14-f,30.48,31.42,./trimmed/Sib_14-f_30.48_31.42.wav,standart,— ∙∙ и Ра-ая.,f,69
Sib_14-f_31.42_34.17,Sib_14-f,31.42,34.17,./trimmed/Sib_14-f_31.42_34.17.wav,standart,"∙∙∙∙ Сейчас вот они разъезжаются,",f,69
Sib_14-f_34.17_35.95,Sib_14-f,34.17,35.95,./trimmed/Sib_14-f_34.17_35.95.wav,standart,"я в субботу приезжаю,",f,69
Sib_14-f_35.95_37.09,Sib_14-f,35.95,37.09,./trimmed/Sib_14-f_35.95_37.09.wav,standart,’’ и буду одна.,f,69
Sib_14-f_37.09_43.01,Sib_14-f,37.09,43.01,./trimmed/Sib_14-f_37.09_43.01.wav,standart,"∙∙∙∙ ээ С-сезон ээ ’’ не особенно-о .. удачный,,,",f,69
Sib_14-f_43.01_45.86,Sib_14-f,43.01,45.86,./trimmed/Sib_14-f_43.01_45.86.wav,standart,∙∙ ’’’ урожай средний.,f,69
Sib_14-f_45.86_48.88,Sib_14-f,45.86,48.88,./trimmed/Sib_14-f_45.86_48.88.wav,standart,"∙∙∙∙ ’’ В следующий сезон,",f,69
Sib_14-f_48.88_51.67,Sib_14-f,48.88,51.67,./trimmed/Sib_14-f_48.88_51.67.wav,standart,"∙∙∙ эээ ∙∙ жива-здорова буду,",f,69
Sib_14-f_51.67_55.94,Sib_14-f,51.67,55.94,./trimmed/Sib_14-f_51.67_55.94.wav,standart,"∙∙∙ ’’ ээ ∙∙ посадила-а ’’ н-новый сорт клубники,",f,69
Sib_14-f_55.94_57.75,Sib_14-f,55.94,57.75,./trimmed/Sib_14-f_55.94_57.75.wav,standart,"∙∙ и больш= ‖ меньше грядок,",f,69
Sib_14-f_57.75_59.36,Sib_14-f,57.75,59.36,./trimmed/Sib_14-f_57.75_59.36.wav,standart,больше клубники будет.,f,69
Sib_14-f_59.36_62.18,Sib_14-f,59.36,62.18,./trimmed/Sib_14-f_59.36_62.18.wav,standart,∙∙∙∙ Дай Бог дожить.,f,69
Sib_15-f_0.0_1.25,Sib_15-f,0.0,1.25,./trimmed/Sib_15-f_0.0_1.25.wav,standart,"Когда началась война,",f,70
Sib_15-f_1.25_2.39,Sib_15-f,1.25,2.39,./trimmed/Sib_15-f_1.25_2.39.wav,standart,"∙∙ мы жили в Москве,",f,70
Sib_15-f_2.39_5.51,Sib_15-f,2.39,5.51,./trimmed/Sib_15-f_2.39_5.51.wav,standart,∙∙∙ и нас ∙∙ эвакуировали ∙∙ на Алтай.,f,70
Sib_15-f_5.51_6.34,Sib_15-f,5.51,6.34,./trimmed/Sib_15-f_5.51_6.34.wav,standart,∙∙ В Чемал.,f,70
Sib_15-f_6.34_7.14,Sib_15-f,6.34,7.14,./trimmed/Sib_15-f_6.34_7.14.wav,standart,"∙∙∙ Вот,",f,70
Sib_15-f_7.14_7.84,Sib_15-f,7.14,7.84,./trimmed/Sib_15-f_7.14_7.84.wav,standart,"я была маленькая,",f,70
Sib_15-f_7.84_8.73,Sib_15-f,7.84,8.73,./trimmed/Sib_15-f_7.84_8.73.wav,standart,мне было пять лет.,f,70
Sib_15-f_8.73_11.93,Sib_15-f,8.73,11.93,./trimmed/Sib_15-f_8.73_11.93.wav,standart,"∙∙∙∙ Вот ’’ ∙∙∙ вот эти воспоминания,",f,70
Sib_15-f_11.93_12.77,Sib_15-f,11.93,12.77,./trimmed/Sib_15-f_11.93_12.77.wav,standart,"об этом времени,",f,70
Sib_15-f_12.77_13.63,Sib_15-f,12.77,13.63,./trimmed/Sib_15-f_12.77_13.63.wav,standart,"таком далёком,",f,70
Sib_15-f_13.63_16.98,Sib_15-f,13.63,16.98,./trimmed/Sib_15-f_13.63_16.98.wav,standart,∙∙ они меня вот так сказать на протяжении всей жизни не покидают.,f,70
Sib_15-f_16.98_22.01,Sib_15-f,16.98,22.01,./trimmed/Sib_15-f_16.98_22.01.wav,standart,∙∙∙ ээ ∙∙ əВоспоминания связаны-ы ∙∙∙ с природой Алтая.,f,70
Sib_15-f_22.01_24.12,Sib_15-f,22.01,24.12,./trimmed/Sib_15-f_22.01_24.12.wav,standart,"∙∙∙ Что меня там потрясло,",f,70
Sib_15-f_24.12_26.3,Sib_15-f,24.12,26.3,./trimmed/Sib_15-f_24.12_26.3.wav,standart,"(И на всю жизнь вот до сих пор я это помню,,,",f,70
Sib_15-f_26.3_28.43,Sib_15-f,26.3,28.43,./trimmed/Sib_15-f_26.3_28.43.wav,standart,"’’ и-и как-то ’’ возвращается вот,,,",f,70
Sib_15-f_28.43_30.14,Sib_15-f,28.43,30.14,./trimmed/Sib_15-f_28.43_30.14.wav,standart,"∙∙ картинками перед глазами,,,",f,70
Sib_15-f_30.14_31.36,Sib_15-f,30.14,31.36,./trimmed/Sib_15-f_30.14_31.36.wav,standart,∙∙ ощущениями...),f,70
Sib_15-f_31.36_34.21,Sib_15-f,31.36,34.21,./trimmed/Sib_15-f_31.36_34.21.wav,standart,"∙∙∙∙ ’’ ∙∙ вот этот Чемал,",f,70
Sib_15-f_34.21_35.65,Sib_15-f,34.21,35.65,./trimmed/Sib_15-f_34.21_35.65.wav,standart,"∙(0.38) {ЧМОКАНЬЕ0.09} с его Катунью,",f,70
Sib_15-f_35.65_36.19,Sib_15-f,35.65,36.19,./trimmed/Sib_15-f_35.65_36.19.wav,standart,"∙∙ бурной,",f,70
Sib_15-f_36.19_37.29,Sib_15-f,36.19,37.29,./trimmed/Sib_15-f_36.19_37.29.wav,standart,"∙∙∙ вот,",f,70
Sib_15-f_37.29_38.92,Sib_15-f,37.29,38.92,./trimmed/Sib_15-f_37.29_38.92.wav,standart,"высокий такой крутой берег,",f,70
Sib_15-f_38.92_41.32,Sib_15-f,38.92,41.32,./trimmed/Sib_15-f_38.92_41.32.wav,standart,"∙∙∙ {ЧМОКАНЬЕ} бурная такая совершенно река,",f,70
Sib_15-f_41.32_42.85,Sib_15-f,41.32,42.85,./trimmed/Sib_15-f_41.32_42.85.wav,standart,"∙∙∙ и главное,",f,70
Sib_15-f_42.85_43.41,Sib_15-f,42.85,43.41,./trimmed/Sib_15-f_42.85_43.41.wav,standart,весной —,f,70
Sib_15-f_43.41_45.66,Sib_15-f,43.41,45.66,./trimmed/Sib_15-f_43.41_45.66.wav,standart,"∙∙ когда начинается цветение гор,",f,70
Sib_15-f_45.66_46.16,Sib_15-f,45.66,46.16,./trimmed/Sib_15-f_45.66_46.16.wav,standart,(Это вот = =,f,70
Sib_15-f_46.16_48.68,Sib_15-f,46.16,48.68,./trimmed/Sib_15-f_46.16_48.68.wav,standart,"’’’ Больше никогда в жизни я этого нигде не видела,",f,70
Sib_15-f_48.68_50.83,Sib_15-f,48.68,50.83,./trimmed/Sib_15-f_48.68_50.83.wav,standart,"хотя была вот-т ээ <з= | в> ‖ на Кавка-азе,,,",f,70
Sib_15-f_50.83_51.66,Sib_15-f,50.83,51.66,./trimmed/Sib_15-f_50.83_51.66.wav,standart,"в Кисловодске,",f,70
Sib_15-f_51.66_53.25,Sib_15-f,51.66,53.25,./trimmed/Sib_15-f_51.66_53.25.wav,standart,"там в Пятигорске в этих местах,",f,70
Sib_15-f_53.25_54.84,Sib_15-f,53.25,54.84,./trimmed/Sib_15-f_53.25_54.84.wav,standart,∙∙∙ где-то в Крыму-у...),f,70
